timestamp;rssi1;rssi2;rssi3;rssi4;rssi5;rssi6;rssi7;rssi8
22:21:06.265;-68.5;-65.5;-80;-80;-80;-80;-80;-80
22:21:06.531;-58.5;-80;-80;-80;-80;-80;-80;-80
22:21:07.031;-67.5;-80;-80;-80;-80;-80;-80;-80
22:21:08.765;-63;-80;-80;-80;-80;-80;-80;-80
22:21:09.265;-60.5;-80;-63;-80;-80;-80;-80;-80
22:21:09.765;-69.5;-80;-80;-80;-80;-80;-80;-80
22:21:11.515;-65.5;-80;-80;-80;-80;-80;-80;-80
22:21:12.031;-71;-80;-80;-80;-80;-80;-80;-80
22:21:13.765;-59;-80;-80;-80;-80;-80;-80;-80
22:21:15.765;-62;-80;-80;-80;-80;-80;-80;-80
22:21:17.265;-67;-80;-80;-80;-80;-80;-80;-80
22:21:17.515;-80;-80;-80;-80;-80;-80;-80;-80
22:21:18.515;-61.5;-80;-80;-80;-80;-80;-80;-80
22:21:19.515;-60.5;-80;-80;-80;-80;-80;-80;-80
22:21:21.265;-61;-80;-80;-80;-80;-80;-80;-80
22:21:23.265;-69;-80;-80;-80;-80;-80;-80;-80
22:21:25.015;-62;-80;-80;-80;-80;-80;-80;-80
22:21:25.515;-80;-80;-80;-80;-80;-80;-80;-80
22:21:26.515;-62.5;-80;-80;-80;-80;-80;-80;-80
22:21:27.515;-67.5;-80;-80;-80;-80;-80;-80;-80
22:21:28.015;-60.5;-80;-80;-80;-80;-80;-80;-80
22:21:29.515;-60.5;-80;-80;-80;-80;-80;-80;-80
22:21:29.781;-67;-80;-80;-80;-80;-80;-80;-80
22:21:35.265;-59.5;-80;-80;-65.5;-80;-80;-80;-80
22:21:35.515;-69;-80;-80;-66.5;-80;-80;-80;-80
22:21:36.015;-61.5;-80;-80;-80;-80;-80;-80;-80
22:21:36.515;-60;-80;-64;-80;-80;-80;-80;-80
22:21:36.765;-62.5;-80;-80;-65;-80;-80;-80;-80
22:21:37.031;-61;-80;-80;-80;-80;-80;-80;-80
22:21:37.765;-80.5;-80;-80;-66;-80;-80;-80;-80
22:21:39.531;-60.5;-80;-80;-80;-80;-80;-80;-80
22:21:39.765;-67.5;-80;-63.5;-80;-80;-80;-80;-80
22:21:41.531;-69.5;-80;-64;-80;-80;-80;-80;-80
22:21:44.515;-67.5;-80;-80;-65;-80;-80;-80;-80
22:21:45.265;-67.5;-65;-80;-80;-80;-80;-80;-80
22:21:46.281;-64;-80;-80;-80;-80;-80;-80;-80
22:21:48.281;-58.5;-80;-80;-80;-80;-80;-80;-80
22:21:48.765;-58;-80;-80;-80;-80;-80;-80;-80
22:21:50.765;-68;-80;-80;-80;-80;-80;-80;-80
22:21:55.765;-80.5;-80;-65;-80;-80;-80;-80;-80
22:21:56.515;-66.5;-66;-80;-80;-80;-80;-80;-80
22:21:57.265;-61.5;-80;-80;-80;-80;-80;-80;-80
22:21:58.781;-60.5;-80;-64;-80;-80;-80;-80;-80
22:21:59.781;-60.5;-80;-80;-80;-80;-80;-80;-80
22:22:05.781;-59.5;-80;-80;-80;-80;-80;-80;-80
22:22:06.015;-69;-80;-64.5;-80;-80;-80;-80;-80
22:22:06.531;-66;-80;-80;-80;-80;-80;-80;-80
22:22:07.015;-69;-80;-80;-80;-80;-80;-80;-80
22:22:09.765;-60.5;-80;-80;-80;-80;-80;-80;-80
22:22:10.015;-60;-62.5;-61;-80;-80;-80;-80;-80
