timestamp;rssi1;rssi2;rssi3;rssi4;rssi5;rssi6;rssi7;rssi8
22:07:56.500;-37;-80;-80;-80;-80;-80;-80;-80
22:07:56.750;-35;-80;-80;-80;-80;-80;-80;-80
22:07:57.000;-37;-80;-80;-80;-80;-80;-80;-80
22:07:57.250;-35.5;-80;-80;-68;-80;-80;-80;-80
22:07:57.500;-38.5;-80;-80;-80;-80;-80;-80;-80
22:07:57.750;-35.5;-80;-63;-80;-80;-80;-80;-80
22:07:58.000;-36;-80;-80;-80;-80;-80;-80;-80
22:07:58.250;-38.5;-80;-80;-80;-80;-80;-80;-80
22:07:58.515;-36;-64;-80;-80;-80;-80;-80;-80
22:07:58.765;-36;-80;-80;-80;-80;-80;-80;-80
22:07:58.765;-36;-61;-80;-80;-80;-80;-80;-80
22:07:59.000;-37.5;-80;-80;-80;-80;-80;-80;-80
22:07:59.265;-36.5;-80;-80;-80;-80;-80;-80;-80
22:07:59.500;-36.5;-80;-80;-80;-80;-80;-80;-80
22:07:59.750;-38;-80;-80;-80;-80;-80;-80;-80
22:08:00.000;-36;-80;-80;-80;-80;-80;-80;-80
22:08:00.250;-38;-80;-80;-80;-80;-80;-80;-80
22:08:00.500;-36;-80;-80;-80;-80;-80;-80;-80
22:08:00.750;-38;-80;-80;-80;-80;-80;-80;-80
22:08:01.000;-38;-80;-80;-80;-80;-80;-80;-80
22:08:01.250;-38;-80;-80;-80;-80;-80;-80;-80
